ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MaxDelq2PublicRecLast12M_0.0,MaxDelq2PublicRecLast12M_1.0,MaxDelq2PublicRecLast12M_2.0,MaxDelq2PublicRecLast12M_3.0,MaxDelq2PublicRecLast12M_4.0,MaxDelq2PublicRecLast12M_5.0,MaxDelq2PublicRecLast12M_6.0,MaxDelq2PublicRecLast12M_7.0,MaxDelq2PublicRecLast12M_9.0,MaxDelqEver_2.0,MaxDelqEver_3.0,MaxDelqEver_4.0,MaxDelqEver_5.0,MaxDelqEver_6.0,MaxDelqEver_7.0,MaxDelqEver_8.0
0.8196721,0.09113608,0.044386424,0.09762533,0.20253165,0.0,0.0,1.0,0.263609,0.15384616,0.0,0.38,0.103238285,0.0,0.0,0.01724138,0.13800424,0.03125,0.09090909,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8852459,0.2247191,0.020887729,0.18205805,0.56962025,0.0,0.0,0.98,0.263609,0.43269232,0.21052632,0.2,0.625,0.0,0.0,0.01724138,0.09766454,0.0625,0.045454547,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.93442625,0.40948814,0.075718015,0.29815304,0.25316456,0.0,0.0,1.0,0.263609,0.1923077,0.0,0.2,0.103238285,0.0,0.0,0.004310345,0.14551586,0.03125,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.17353308,0.010443864,0.13720317,0.37974682,0.0,0.0,1.0,0.263609,0.28846154,0.15789473,0.33,0.0,0.0,0.0,0.36206895,0.10191083,0.34375,0.13636364,0.22222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377046,0.23220974,0.049608354,0.14775726,0.24050634,0.0,0.0,1.0,0.263609,0.16346154,0.0,0.32,0.41666666,0.015151516,0.0,0.39655173,0.15498939,0.15625,0.045454547,0.22222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.704918,0.23220974,0.010443864,0.22427441,0.35443038,0.0,0.0,1.0,0.263609,0.29807693,0.10526316,0.32,0.8333333,0.0,0.0,0.15948276,0.17197452,0.09375,0.09090909,0.055555556,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6557377,0.19850187,0.044386424,0.21372032,0.4177215,0.0,0.0,1.0,0.263609,0.34615386,0.0,0.22,0.0,0.045454547,0.030303031,0.25862068,0.14551586,0.125,0.045454547,0.055555556,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.93442625,0.24719101,0.01305483,0.24538259,0.20253165,0.0,0.0,1.0,0.263609,0.16346154,0.10526316,0.41,0.0,0.015151516,0.015151516,0.00862069,0.010615711,0.0625,0.09090909,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47540984,0.1298377,0.020887729,0.11081794,0.2658228,0.0,0.0,0.95,0.10843374,0.20192307,0.15789473,0.33,0.0,0.09090909,0.09090909,0.2672414,0.17197452,0.09375,0.13636364,0.055555556,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.72131145,0.22596754,0.010443864,0.18997361,0.39240506,0.0,0.0,1.0,0.263609,0.30769232,0.15789473,0.09,0.125,0.015151516,0.015151516,0.14655173,0.14551586,0.125,0.0,0.11111111,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.59016395,0.1897628,0.007832898,0.15567282,0.29113925,0.05263158,0.0,0.96,0.30120483,0.2596154,0.2631579,0.33,0.125,0.015151516,0.015151516,0.26293105,0.14551586,0.09375,0.0,0.055555556,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6229508,0.2908864,0.023498695,0.3641161,0.24050634,0.0,0.0,1.0,0.263609,0.1826923,0.05263158,0.0,0.33333334,0.0,0.0,0.33189654,0.14551586,0.21875,0.06749571,0.33333334,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6557377,0.12609239,0.05221932,0.17414248,0.07594936,0.0,0.0,0.71,0.57831323,0.067307696,0.0,0.29,0.103238285,0.0,0.0,0.14655173,0.14551586,0.03125,0.06749571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6393443,0.49313357,0.020887729,0.29551452,0.7468355,0.0,0.0,1.0,0.263609,0.5769231,0.05263158,0.03,0.16666667,0.015151516,0.015151516,0.04310345,0.15286624,0.53125,0.0,0.16666667,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40983605,0.1897628,0.002610966,0.13192612,0.34177214,0.10526316,0.10526316,1.0,0.263609,0.32692307,0.15789473,0.66,0.0,0.015151516,0.015151516,0.4051724,0.10828026,0.25,0.09090909,0.2777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4918033,0.35330835,0.002610966,0.16094987,0.46835443,0.5263158,0.47368422,0.85,0.67469877,0.5,0.15789473,0.55,0.0,0.21212122,0.1969697,0.06896552,0.16985138,0.15625,0.36363637,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37704918,0.47315854,0.005221932,0.2585752,0.21518987,0.10526316,0.10526316,0.71,0.012048192,0.20192307,0.10526316,0.29,0.103238285,0.060606062,0.060606062,0.0,0.11889596,0.0625,0.045454547,0.0,0.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5081967,0.18851435,0.01305483,0.105540894,0.25316456,0.10526316,0.10526316,1.0,0.263609,0.21153846,0.15789473,0.25,0.0,0.015151516,0.015151516,0.15948276,0.20806794,0.25,0.0,0.16666667,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8196721,0.24094881,0.1462141,0.29815304,0.11392405,0.05263158,0.05263158,0.9,0.40963855,0.09615385,0.0,0.2,0.103238285,0.0,0.0,0.0,0.14551586,0.0,0.06749571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.57377046,0.13233458,0.010443864,0.12137203,0.18987341,0.0,0.0,1.0,0.263609,0.17307693,0.15789473,0.44,0.16666667,0.060606062,0.060606062,0.28448275,0.12738854,0.1875,0.045454547,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24590164,0.19101124,0.067885116,0.19788918,0.4050633,0.5263158,0.5263158,0.82,0.012048192,0.3846154,0.0,0.29,0.0,0.030303031,0.030303031,0.37931034,0.18259023,0.21875,0.4090909,0.16666667,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52459013,0.08364544,0.1383812,0.15567282,0.025316456,0.10526316,0.10526316,0.67,0.33734939,0.028846154,0.0,0.67,0.0,0.09090909,0.09090909,0.01724138,0.14551586,0.03125,0.06749571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6393443,0.1548065,0.03133159,0.15831135,0.18987341,0.0,0.0,1.0,0.263609,0.14423077,0.0,0.47,0.0,0.030303031,0.030303031,0.33189654,0.14649682,0.125,0.045454547,0.11111111,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.52459013,0.16853933,0.015665796,0.18997361,0.278481,0.31578946,0.10526316,0.73,0.14457831,0.28846154,0.05263158,0.6,0.041666668,0.030303031,0.030303031,0.19396552,0.11677282,0.09375,0.13636364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8032787,0.44069913,0.02610966,0.31398416,0.4556962,0.0,0.0,0.97,0.5060241,0.27884614,0.05263158,0.27,0.45833334,0.0,0.0,0.060344826,0.09766454,0.09375,0.09090909,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.78688526,0.27465668,0.020887729,0.21372032,0.49367088,0.0,0.0,1.0,0.263609,0.39423078,0.15789473,0.34,0.29166666,0.0,0.0,0.18965517,0.03821656,0.125,0.045454547,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4918033,0.10362048,0.015665796,0.102902375,0.2658228,0.0,0.0,1.0,0.263609,0.20192307,0.10526316,0.29,0.16666667,0.015151516,0.015151516,0.3275862,0.11889596,0.21875,0.045454547,0.16666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40983605,0.07365793,0.01305483,0.20580475,0.43037975,0.05263158,0.0,0.91,0.0,0.028846154,0.05263158,0.33,0.20833333,0.0,0.0,0.01724138,0.14551586,0.15625,0.18181819,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8032787,0.53932583,0.010443864,0.41424802,0.34177214,0.0,0.0,1.0,0.263609,0.27884614,0.10526316,0.26,0.041666668,0.030303031,0.030303031,0.00862069,0.14551586,0.125,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.73770493,0.42571786,0.015665796,0.20844327,0.5443038,0.0,0.0,0.98,0.8072289,0.41346154,0.05263158,0.23,0.20833333,0.0,0.0,0.060344826,0.16985138,0.21875,0.09090909,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6393443,0.4107366,0.01305483,0.2005277,0.30379745,0.0,0.0,0.88,0.6626506,0.24038461,0.21052632,0.2,0.0,0.0,0.0,0.3275862,0.19532908,0.09375,0.045454547,0.06068164,0.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.57377046,0.21722846,0.02610966,0.24802111,0.2658228,0.0,0.0,0.81,0.5301205,0.20192307,0.05263158,0.33,0.41666666,0.0,0.0,0.3275862,0.14551586,0.125,0.06749571,0.055555556,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8852459,0.19600499,0.028720627,0.24274406,0.34177214,0.0,0.0,1.0,0.263609,0.16346154,0.05263158,0.26,0.625,0.0,0.0,0.01724138,0.12314225,0.09375,0.09090909,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60655737,0.2059925,0.03916449,0.2005277,0.025316456,0.10526316,0.0,0.5,0.26506025,0.03846154,0.0,0.25,0.083333336,0.015151516,0.015151516,0.0,0.14551586,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.47540984,0.14481898,0.015665796,0.13720317,0.16455697,0.05263158,0.05263158,0.73,0.060240965,0.15384616,0.05263158,0.33,0.0,0.015151516,0.015151516,0.16810344,0.03821656,0.0625,0.045454547,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4262295,0.25842696,0.01305483,0.24274406,0.20253165,0.05263158,0.05263158,0.82,0.012048192,0.16346154,0.05263158,0.18,0.16666667,0.015151516,0.015151516,0.18534483,0.14551586,0.1875,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8852459,0.5380774,0.22715405,0.51187336,0.07594936,0.0,0.0,1.0,0.263609,0.067307696,0.0,0.0,0.0,0.0,0.0,0.056034483,0.14551586,0.03125,0.06749571,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.75409836,0.1423221,0.020887729,0.16622691,0.5822785,0.0,0.0,1.0,0.263609,0.4903846,0.10526316,0.25,0.0,0.0,0.0,0.01724138,0.05944798,0.1875,0.045454547,0.055555556,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5409836,0.42322096,0.015665796,0.20316623,0.39240506,0.21052632,0.21052632,0.86,0.44578314,0.33653846,0.15789473,0.43,0.0,0.0,0.0,0.29310346,0.15286624,0.25,0.27272728,0.11111111,0.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.36065573,0.2596754,0.020887729,0.14775726,0.3164557,0.05263158,0.0,0.89,0.73493975,0.26923078,0.10526316,0.44,0.0,0.060606062,0.045454547,0.37931034,0.20594479,0.125,0.18181819,0.16666667,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.60655737,0.25468165,0.007832898,0.15567282,0.24050634,0.0,0.0,1.0,0.263609,0.20192307,0.21052632,0.38,0.33333334,0.0,0.0,0.2974138,0.16348195,0.28125,0.045454547,0.2777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9672131,0.25468165,0.020887729,0.31134564,0.1392405,0.0,0.0,1.0,0.263609,0.1923077,0.05263158,0.15,0.041666668,0.015151516,0.015151516,0.004310345,0.14551586,0.0625,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8196721,0.33707866,0.005221932,0.25329816,0.34177214,0.0,0.0,1.0,0.263609,0.27884614,0.10526316,0.31,0.125,0.015151516,0.015151516,0.03448276,0.14551586,0.25,0.0,0.055555556,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8360656,0.2481512,0.01305483,0.176781,0.18987341,0.0,0.0,1.0,0.263609,0.0,0.10526316,0.2,0.8333333,0.0,0.0,0.00862069,0.14649682,0.09375,0.09090909,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8196721,0.36454433,0.010443864,0.27968338,0.278481,0.0,0.0,0.86,0.19277108,0.21153846,0.10526316,0.45,0.0,0.0,0.0,0.004310345,0.20382166,0.0625,0.045454547,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6721311,0.22347066,0.002610966,0.16094987,0.7721519,0.0,0.0,1.0,0.263609,0.625,0.2631579,0.35,0.103238285,0.0,0.0,0.05172414,0.16985138,0.28125,0.22727273,0.11111111,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.91803277,0.23220974,0.09921671,0.20844327,0.2658228,0.0,0.0,1.0,0.263609,0.20192307,0.0,0.29,0.103238285,0.0,0.0,0.0,0.14551586,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6557377,0.24719101,0.005221932,0.20844327,0.4050633,0.0,0.0,1.0,0.263609,0.46153846,0.15789473,0.42,0.041666668,0.045454547,0.045454547,0.10775862,0.20594479,0.125,0.0,0.055555556,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6393443,0.31835207,0.020887729,0.17150396,0.25316456,0.0,0.0,1.0,0.263609,0.1923077,0.05263158,0.45,0.0,0.0,0.0,0.31896552,0.11677282,0.09375,0.13636364,0.11111111,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5409836,0.21722846,0.010443864,0.21635884,0.43037975,0.10526316,0.05263158,0.89,0.036144577,0.31730768,0.10526316,0.14,0.125,0.015151516,0.015151516,0.06896552,0.070063695,0.34375,0.09090909,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.78688526,0.41323346,0.023498695,0.27440634,0.32911393,0.0,0.0,1.0,0.263609,0.25,0.10526316,0.12,0.041666668,0.045454547,0.045454547,0.004310345,0.08492569,0.21875,0.045454547,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5081967,0.034956306,0.01305483,0.039577838,0.07594936,0.05263158,0.0,0.86,0.16867469,0.067307696,0.05263158,0.57,0.0,0.015151516,0.015151516,0.1502488,0.19532908,0.12819093,0.09090909,0.06068164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5081967,0.2372035,0.002610966,0.18997361,0.278481,0.0,0.0,0.96,0.19277108,0.24038461,0.10526316,0.32,0.0,0.0,0.0,0.28879312,0.13588111,0.1875,0.13636364,0.22222222,0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3442623,0.41697878,0.033942558,0.2348285,0.21518987,0.05263158,0.05263158,0.89,0.04819277,0.17307693,0.0,0.33,0.0,0.060606062,0.060606062,0.2801724,0.112526536,0.125,0.045454547,0.11111111,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.59016395,0.23845193,0.018276762,0.1530343,0.18987341,0.0,0.0,1.0,0.263609,0.15384616,0.05263158,0.44,0.25,0.0,0.0,0.33189654,0.14861996,0.15625,0.09090909,0.22222222,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.704918,0.19975032,0.018276762,0.20316623,0.18987341,0.0,0.0,1.0,0.263609,0.14423077,0.05263158,0.4,0.103238285,0.0,0.0,0.23275863,0.14551586,0.09375,0.045454547,0.11111111,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.017478153,0.018276762,0.02110818,0.025316456,0.05263158,0.05263158,1.0,0.263609,0.028846154,0.05263158,1.0,0.0,0.0,0.0,0.1502488,0.18895966,0.12819093,0.045454547,0.06068164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.13114753,0.20848939,0.010443864,0.21372032,0.4177215,0.21052632,0.0,0.74,0.0,0.375,0.15789473,0.31,0.0,0.015151516,0.015151516,0.30172414,0.067940556,0.3125,0.13636364,0.3888889,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.52459013,0.081148565,0.06266318,0.08443272,0.06329114,0.05263158,0.05263158,1.0,0.263609,0.048076924,0.0,0.8,0.103238285,0.0,0.0,0.42672414,0.14551586,0.03125,0.0,0.06068164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.59016395,0.11111111,0.04699739,0.1292876,0.4556962,0.0,0.0,1.0,0.263609,0.39423078,0.0,0.33,0.16666667,0.015151516,0.015151516,0.31034482,0.112526536,0.25,0.18181819,0.11111111,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8360656,0.18601748,0.005221932,0.18205805,0.443038,0.0,0.0,1.0,0.263609,0.34615386,0.15789473,0.28,0.041666668,0.015151516,0.015151516,0.030172413,0.18046708,0.03125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.20724095,0.01305483,0.21635884,0.1392405,0.0,0.0,0.73,0.060240965,0.10576923,0.10526316,0.18,0.103238285,0.0,0.0,0.27155173,0.14437367,0.125,0.0,0.055555556,0.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.52459013,0.48189762,0.010443864,0.124010555,0.1392405,0.05263158,0.05263158,1.0,0.263609,0.125,0.42105263,0.42,0.0,0.0,0.0,0.3448276,0.20169851,0.1875,0.0,0.11111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6393443,0.3008739,0.007832898,0.176781,0.30379745,0.05263158,0.05263158,1.0,0.263609,0.25,0.15789473,0.24,0.0,0.030303031,0.030303031,0.00862069,0.20382166,0.09375,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3442623,0.2481512,0.023498695,0.25065964,0.12658228,0.42105263,0.2631579,0.59,0.012048192,0.16346154,0.05263158,0.29,0.103238285,0.015151516,0.015151516,0.42672414,0.14551586,0.0625,0.0,0.06068164,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8852459,0.3258427,0.007832898,0.18205805,0.2658228,0.0,0.0,1.0,0.263609,0.20192307,0.15789473,0.24,0.375,0.0,0.0,0.056034483,0.13163482,0.09375,0.045454547,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44262296,0.17353308,0.01305483,0.16358839,0.15189873,0.36842105,0.2631579,0.59,0.22891566,0.17307693,0.21052632,0.35,0.0,0.045454547,0.045454547,0.094827585,0.14551586,0.0625,0.06749571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8196721,0.32833958,0.028720627,0.24538259,0.5822785,0.0,0.0,1.0,0.263609,0.46153846,0.05263158,0.69,0.7083333,0.0,0.0,0.056034483,0.16772823,0.15625,0.09090909,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.75409836,0.27715355,0.005221932,0.20844327,0.18987341,0.05263158,0.0,0.83,0.14457831,0.17307693,0.05263158,0.11,0.103238285,0.0,0.0,0.0,0.14551586,0.03125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6557377,0.46441948,0.020887729,0.21372032,0.34177214,0.0,0.0,0.96,0.19277108,0.2596154,0.05263158,0.26,0.0,0.015151516,0.015151516,0.1637931,0.023354564,0.125,0.09090909,0.11111111,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9508197,0.2481512,0.02610966,0.25065964,0.1392405,0.0,0.0,1.0,0.263609,0.0,0.05263158,0.73,0.0,0.045454547,0.045454547,0.0,0.14551586,0.03125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91803277,0.20724095,0.057441253,0.21372032,0.39240506,0.0,0.0,1.0,0.263609,0.31730768,0.0,0.36,0.875,0.0,0.0,0.00862069,0.14551586,0.0625,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.90163934,0.33832708,0.057441253,0.19788918,0.24050634,0.0,0.0,1.0,0.263609,0.35576922,0.0,0.3,0.103238285,0.0,0.0,0.00862069,0.040339705,0.0625,0.045454547,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6393443,0.36953807,0.01305483,0.24274406,0.35443038,0.0,0.0,0.93,0.26506025,0.26923078,0.21052632,0.25,0.0,0.0,0.0,0.06896552,0.07643312,0.15625,0.13636364,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.60655737,0.16853933,0.083550915,0.21899736,0.2278481,0.0,0.0,0.95,0.04819277,0.20192307,0.0,0.15,0.103238285,0.0,0.0,0.04310345,0.14551586,0.0625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8360656,0.4369538,0.06527415,0.39577836,0.17721519,0.0,0.0,1.0,0.263609,0.14423077,0.0,0.36,0.103238285,0.0,0.0,0.056034483,0.14551586,0.0625,0.0,0.055555556,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.27868852,0.06491885,0.005221932,0.06596306,0.16455697,0.05263158,0.05263158,0.87,0.012048192,0.14423077,0.15789473,0.6,0.0,0.015151516,0.015151516,0.42672414,0.14437367,0.125,0.045454547,0.055555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
